"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
98              , -15.267900000011382, 7720.400000010841, -8.36697999999532, -7.285299999989364, -197.8829999998988, -197.47099999967156, -273.91599999981867, 67.97699999991359, 10.208959999999031, -7.285299999989364, 1e-07           
99              , -1.2640999999882774, 2505.2999999886083, -1.8034499999972087, 10.377180000003401, 15.422999999903375, 15.476000000402834, 10.941000000430634, 38.31499999995547, 2.9116300000013586, 10.377180000003401, 1e-07           
100             , 9.754099999995104, -10681.000000012376, 8.767570000003596, 24.347319999996206, 28.421000000111718, 28.09800000003193, 21.76600000014517, 32.833399999931956, 0.025329999998532915, 24.347319999996206, 1e-07           
101             , 18.144999999990254, -21279.700000000903, 17.149969999998017, 33.268479999997574, 28.811999999711624, 28.196000000368926, 24.425000000327657, 3.7942000000179554, -3.047759999999511, 33.268479999997574, 1e-07           
102             , 13.155199999996537, -14070.400000001371, 11.62550000000269, 34.206679999995714, 44.03599999980301, 43.60400000014142, 32.78200000011999, -20.541700000015208, -1.437239999999007, 34.206679999995714, 1e-07           
103             , 3.504499999987254, 128.19999998470166, 0.7895600000022707, 28.42846000000385, 77.80799999967947, 77.73300000013528, 48.97100000011978, -35.99640000004345, 1.9701099999991367, 28.42846000000385, 1e-07           
104             , 0.6585000000142172, 6009.8999999880225, -3.414420000000251, 19.800520000001764, 116.64399999999908, 116.69200000008485, 66.12500000002797, -51.96930000006539, 3.229059999999319, 19.800520000001764, 1e-07           
105             , 5.535500000007632, 2549.0000000161217, -0.1496000000007075, 12.094949999996025, 162.89599999996796, 162.80200000051704, 85.86400000010208, -76.3700000000478, 1.9773500000005648, 12.094949999996025, 1e-07           
106             , 2.5878000000159607, 1268.7999999982935, -0.11587999999666809, 6.135750000007406, 77.46799999985843, 77.42500000018637, 31.769000000125835, -57.58600000002612, 1.793359999998495, 6.135750000007406, 1e-07           
107             , -33.10400000001296, 15116.699999992989, -17.174599999999348, 0.267579999997658, -456.73500000009693, -455.85699999961537, -265.4999999995855, 127.95159999995366, 7.818630000000667, 0.267579999997658, 1e-07           
108             , -1.4124000000115267, 2921.79999998865, -2.088009999996407, 2.6665599999961542, 19.321999999988293, 19.383000000039452, 15.061000000482494, 47.77890000001728, 3.19689999999772, 2.6665599999961542, 1e-07           
109             , 11.921999999997546, -12998.800000012523, 10.682880000004863, 6.10668000000647, 35.690999999893336, 35.29600000051758, 29.716000000123977, 41.06789999999694, -1.9144200000004858, 6.10668000000647, 1e-07           
110             , 22.246299999986732, -25995.89999999097, 20.971010000004135, 8.07021000000588, 36.908000000113184, 36.154000000454545, 33.3980000000178, 4.988799999910976, -7.654450000001839, 8.07021000000588, 1e-07           
111             , 16.069399999991962, -17063.499999991905, 14.127299999997998, 8.112339999997998, 55.89500000013903, 55.36800000038866, 44.197000000356645, -25.203000000029174, -6.345810000000715, 8.112339999997998, 1e-07           
112             , 4.2856000000146555, 240.50000000386262, 0.9156600000014697, 6.768510000011719, 96.57900000015208, 96.48800000039427, 65.24500000049116, -44.53959999997648, -1.6929800000006074, 6.768510000011719, 1e-07           
113             , 0.9693999999949021, 7241.20000000994, -4.070479999998198, 4.928250000001134, 144.34199999968644, 144.39600000026866, 89.00100000042156, -64.80860000004918, 0.37475999999873194, 4.928250000001134, 1e-07           
114             , 7.114800000020128, 2899.099999993382, 0.032220000001359494, 3.3608200000062594, 202.94199999992824, 202.81700000013282, 118.30900000009414, -95.71520000001277, -0.8913999999986614, 3.3608200000062594, 1e-07           
115             , 3.392199999993628, 1434.4999999948982, -0.015750000002118236, 1.6087500000032395, 97.64999999994917, 97.59100000006349, 48.047000000273066, -72.60039999998358, -0.13304000000182586, 1.6087500000032395, 1e-07           
116             , -41.520500000009896, 19090.099999985454, -21.617959999999453, -1.9589899999915283, -570.6599999999452, -569.5579999998035, -357.07199999956975, 160.32299999996226, 10.406890000001779, -1.9589899999915283, 1e-07           
117             , -1.1826999999839383, 2604.5999999979585, -1.8424600000017943, 0.4738100000019341, 18.873000000030338, 18.925000000447056, 15.355000000383257, 48.259399999944776, 2.389949999999884, 0.4738100000019341, 1e-07           
118             , 11.869400000016906, -12910.400000016865, 10.617259999998186, 0.9693800000036557, 36.06300000014162, 35.671000000458974, 31.010000000053495, 41.67639999996808, -4.065829999999431, 0.9693800000036557, 1e-07           
119             , 21.87220000001572, -25420.19999999923, 20.53582999999963, 0.9219699999979403, 38.65100000000066, 37.91100000039016, 35.127000000412245, 5.531700000005468, -10.428039999999667, 0.9219699999979403, 1e-07           
120             , 15.736200000004974, -16551.800000002004, 13.740370000004527, 0.6306499999997328, 57.42799999985948, 56.914000000074516, 46.669000000054695, -24.827900000079506, -8.105310000000067, 0.6306499999997328, 1e-07           
121             , 4.312599999993505, 206.60000000560785, 0.9424999999983058, 0.5225600000109687, 96.58400000001066, 96.49200000017011, 69.77700000021514, -44.62380000000432, -2.0480599999999143, 0.5225600000109687, 1e-07           
122             , 1.3148000000198778, 6801.900000006356, -3.7236599999962428, 0.6459000000125226, 144.3070000001212, 144.34900000026562, 98.06900000020048, -65.75960000004821, 0.4160999999983442, 0.6459000000125226, 1e-07           
123             , 7.555800000010049, 2460.299999995641, 0.4023300000013247, 0.8565100000079706, 204.97999999979922, 204.84100000051077, 134.94500000044152, -97.7667000000293, -1.3729599999999857, 0.8565100000079706, 1e-07           
124             , 3.6529000000187772, 1238.5999999864339, 0.16529999999868872, 0.30346999999736335, 99.93699999988337, 99.870000000446 , 59.74000000019686, -74.56360000004936, -0.5203199999982353, 0.30346999999736335, 1e-07           
125             , -42.039100000001994, 19453.499999997348, -21.962320000002563, -2.5931499999902465, -575.6579999999234, -574.5409999996509, -397.09700000001294, 162.6487999999149, 12.732010000000502, -2.5931499999902465, 1e-07           
126             , -0.8241000000117071, 2061.500000003491, -1.4306299999950618, 0.17801000000428058, 17.352999999720176, 17.393000000254233, 14.464000000491417, 47.38980000001947, 1.567509999998891, 0.17801000000428058, 1e-07           
127             , 11.379100000007137, -12360.800000017492, 10.169009999998202, 0.2865999999997204, 34.852999999945844, 34.47600000039408, 30.70900000012866, 41.28489999991048, -5.856739999999042, 0.2865999999997204, 1e-07           
128             , 20.536700000017838, -23699.49999998511, 19.181480000003347, -0.06732999999550793, 39.16599999986836, 38.47300000026088, 35.7340000001205, 6.309799999992816, -12.322690000001087, -0.06732999999550793, 1e-07           
129             , 14.722800000012416, -15273.20000000998, 12.728850000004455, -0.468800000000269, 57.35499999992566, 56.87600000026105, 48.28400000045363, -23.454300000086416, -8.850540000001663, -0.468800000000269, 1e-07           
130             , 4.260300000002992, 110.80000000163182, 0.98658999999994, -0.4333899999986457, 93.82100000010496, 93.73000000034715, 73.14800000046695, -43.39929999999659, -1.631449999999271, -0.4333899999986457, 1e-07           
131             , 1.7986000000122515, 5939.999999995393, -3.0911299999953488, -0.009170000002389767, 140.0569999998602, 140.07900000001516, 105.62500000033116, -65.03720000008984, 0.9861200000018181, -0.009170000002389767, 1e-07           
132             , 7.917600000004188, 1781.7999999891754, 0.8955699999993461, 0.4929799999990603, 201.2229999998061, 201.06900000038675, 150.01700000016882, -97.47690000005971, -1.416519999999401, 0.4929799999990603, 1e-07           
133             , 3.8521999999943657, 957.7000000149383, 0.38170000000135873, 0.10576999999803438, 99.44799999994648, 99.37400000048503, 71.02900000000024, -74.75960000002947, -0.5457200000008253, 0.10576999999803438, 1e-07           
134             , -41.37609999999709, 19260.000000009826, -21.68341000000247, -2.787319999999344, -564.6470000003623, -563.5459999997483, -432.4340000000371, 160.93199999997478, 15.243170000001777, -2.787319999999344, 1e-07           
135             , -0.4718999999792084, 1500.7000000011317, -1.0097900000026472, 0.1022300000035059, 15.395999999889831, 15.421000000293006, 12.936000000074444, 46.193900000018886, 0.8336599999995281, 0.1022300000035059, 1e-07           
136             , 10.689900000020181, -11608.500000015454, 9.550860000000563, 0.12829999999908193, 32.804999999802575, 32.451000000488506, 29.703000000158575, 40.72229999999011, -7.2739200000001425, 0.12829999999908193, 1e-07           
137             , 18.8187999999867, -21537.599999987833, 17.469970000003055, -0.31790999999170566, 38.95300000000823, 38.32000000036917, 36.17499999997165, 7.305299999926795, -13.600659999998996, -0.31790999999170566, 1e-07           
138             , 13.462400000018027, -13707.099999997752, 11.485139999999756, -0.7899799999919188, 56.85699999979921, 56.421000000361765, 50.169000000432895, -21.745900000008646, -9.215779999999404, -0.7899799999919188, 1e-07           
139             , 4.219200000002421, -32.09999999143065, 1.0615500000039912, -0.7523000000037028, 90.49799999993891, 90.40600000009836, 76.53100000004632, -41.84690000005875, -1.3025199999995574, -0.7523000000037028, 1e-07           
140             , 2.3816999999981547, 4881.999999994946, -2.317339999995116, -0.2549900000002603, 134.60500000006536, 134.60400000053775, 112.64900000029776, -63.90460000005316, 1.2439199999995239, -0.2549900000002603, 1e-07           
141             , 8.304200000003314, 965.0999999877286, 1.477249999999597, 0.3449000000009528, 195.6429999999676, 195.4720000002519, 164.35199999997874, -96.65170000006107, -1.6987699999991557, 0.3449000000009528, 1e-07           
142             , 4.069900000000515, 612.8000000060752, 0.6407999999982067, 0.003560000003122177, 98.2690000000952, 98.18700000052694, 82.13300000003976, -74.65410000004336, -0.6697699999995421, 0.003560000003122177, 1e-07           
143             , -40.39139999998526, 18941.300000001604, -21.250500000001907, -2.9749099999913655, -548.8279999998902, -547.7529999997621, -466.1189999999316, 158.27939999990548, 17.73445000000009, -2.9749099999913655, 1e-07           
144             , -0.12309999998516563, 926.7000000079406, -0.5819999999989722, 0.01980000000761928, 13.139999999745022, 13.153000000265536, 10.906000000310279, 44.65469999992422, 0.06347999999788134, 0.01980000000761928, 1e-07           
145             , 9.85790000001402, -10704.799999992078, 8.807350000000769, -0.0012699999905885218, 30.255999999839744, 29.930000000066848, 28.267000000137266, 39.88259999990196, -8.356990000000543, -0.0012699999905885218, 1e-07           
146             , 16.809899999990776, -19039.99999999684, 15.486789999999765, -0.5152499999924731, 38.18200000005323, 37.61900000009977, 36.506000000158245, 8.349900000037547, -14.187949999998514, -0.5152499999924731, 1e-07           
147             , 12.021299999991076, -11949.700000002395, 10.08295000000381, -1.0506199999912869, 55.71699999984414, 55.331000000102826, 51.81399999998337, -19.759599999974455, -9.18014999999866, -1.0506199999912869, 1e-07           
148             , 4.17030000001567, -218.60000000373248, 1.1604499999991191, -1.0284699999973945, 86.26499999997428, 86.17200000005099, 79.07400000006781, -39.90260000003021, -1.1176000000012039, -1.0284699999973945, 1e-07           
149             , 3.0001999999987317, 3703.299999990861, -1.4629899999958618, -0.5011000000013088, 127.86300000011686, 127.83600000010331, 118.29399999996326, -62.274700000086725, 1.1287799999998989, -0.5011000000013088, 1e-07           
150             , 8.682299999993038, 57.499999996935 , 2.1108800000047694, 0.15849999999983932, 188.3320000001243, 188.14400000011224, 176.99199999998694, -95.22620000007588, -2.2619199999997233, 0.15849999999983932, 1e-07           
151             , 4.3171999999924715, 196.9999999928973, 0.9493500000012922, -0.1524299999937362, 96.51900000018365, 96.4270000003431, 92.71300000002203, -74.24820000004328, -0.9570100000010421, -0.1524299999937362, 1e-07           
152             , -39.09260000000553, 18522.59999999717, -20.68057000000241, -3.229209999990046, -527.9340000002852, -526.8909999994743, -495.15199999961015, 154.59420000002444, 20.054620000001247, -3.229209999990046, 1e-07           
153             , 0.2975000000168815, 254.89999998740132, -0.0781899999954816, -0.08977999999687514, 10.764999999746117, 10.761000000525378, 8.58400000025572, 42.62679999991748, -0.8778800000006429, -0.08977999999687514, 1e-07           
154             , 8.922599999995617, -9682.099999999138, 7.967529999999834, -0.17070999999008185, 27.503999999733963, 27.209000000305572, 26.57200000033555, 38.509499999950236, -9.12718000000215, -0.17070999999008185, 1e-07           
155             , 14.52740000001257, -16226.800000005427, 13.248179999997973, -0.7562199999880392, 36.88599999995823, 36.40100000035229, 36.503999999992764, 9.243199999980911, -13.984869999998997, -0.7562199999880392, 1e-07           
156             , 10.402799999996438, -10037.599999996872, 8.54487000000008, -1.3465099999929175, 53.38699999968277, 53.056000000051284, 52.32600000015797, -17.450400000007527, -8.671420000001817, -1.3465099999929175, 1e-07           
157             , 4.077699999986695, -443.6000000040963, 1.2715200000019966, -1.337290000003738, 80.43099999965887, 80.33700000020794, 79.59800000012507, -37.33270000000344, -1.0410199999992888, -1.337290000003738, 1e-07           
158             , 3.5887000000150993, 2463.100000014151, -0.5794400000005279, -0.8005899999885546, 119.4230000001184, 119.37000000017406, 121.43700000022406, -59.84560000005246, 0.6947699999993937, -0.8005899999885546, 1e-07           
159             , 8.996100000005503, -888.6999999901946, 2.751620000003216, -0.11026999998872689, 178.97599999983083, 178.77100000007752, 186.6710000003602, -92.86060000002206, -3.0494600000013916, -0.11026999998872689, 1e-07           
160             , 4.592600000019598, -291.09999999832326, 1.307940000003921, -0.40869000000193223, 94.14200000001927, 94.03900000037879, 102.37300000048855, -73.35800000007886, -1.4268900000013325, -0.40869000000193223, 1e-07           
161             , -37.38220000000514, 17969.499999992422, -19.92894999999599, -3.589669999998213, -500.4479999998202, -499.4479999997914, -515.5359999997611, 149.38039999995434, 22.020669999999257, -3.589669999998213, 1e-07           
162             , 0.807899999989703, -520.6000000157474, 0.5094400000026783, -0.2352100000012347, 8.562000000100767, 8.539000000418184, 6.337000000300463, 39.907899999913624, -2.0319199999993542, -0.2352100000012347, 1e-07           
163             , 7.8851999999948745, -8535.000000016169, 7.028420000000993, -0.4348699999927319, 24.67399999983577, 24.413000000444995, 24.64800000046008, 36.296899999926914, -9.542100000000872, -0.4348699999927319, 1e-07           
164             , 12.012099999993143, -13167.29999999211, 10.80546000000078, -1.1002899999966453, 34.76299999971566, 34.36500000009168, 35.60000000013552, 9.767299999907664, -12.962669999998234, -1.1002899999966453, 1e-07           
165             , 8.6365999999935 , -8044.600000012281, 6.922190000004797, -1.7153099999937804, 49.24600000011381, 48.974000000368 , 50.68500000038334, -14.790700000044676, -7.691129999998388, -1.7153099999937804, 1e-07           
166             , 3.909199999992119, -702.6000000109889, 1.3840000000035768, -1.707529999998847, 72.37999999964995, 72.28700000028176, 76.91000000031868, -33.85920000001374, -1.0285300000014916, -1.707529999998847, 1e-07           
167             , 4.061499999999385, 1232.5999999873716, 0.2697799999975409, -1.1888599999940186, 108.65199999987585, 108.57600000024892, 120.58900000000428, -56.11870000005182, 0.05485999999763069, -1.1888599999940186, 1e-07           
168             , 9.142500000010322, -1796.6000000058102, 3.3281799999979045, -0.5172799999973721, 166.6610000000679, 166.44300000034917, 191.27700000010074, -88.85999999999616, -3.939560000000911, -0.5172799999973721, 1e-07           
169             , 4.863700000003191, -833.2999999893786, 1.6976199999994142, -0.8526499999973736, 90.74999999969525, 90.63500000017211, 110.20600000022363, -71.53770000004056, -2.0866700000017615, -0.8526499999973736, 1e-07           
170             , -35.04620000000652, 17168.00000000518, -18.875019999996248, -4.141309999997067, -463.6930000001538, -462.75200000001075, -521.5059999996719, 141.70639999991354, 23.285099999999225, -4.141309999997067, 1e-07           
171             , 1.3379999999965642, -1286.6000000144595, 1.0963399999994183, -0.45476000000432837, 6.942999999925981, 6.900000000253925, 4.73300000025656, 36.05049999994004, -3.3199600000003926, -0.45476000000432837, 1e-07           
172             , 6.683700000016668, -7184.299999991595, 5.927540000002368, -0.8841900000014502, 21.76999999992102, 21.54900000050919, 22.47000000010768, 32.78499999995188, -9.455719999999085, -0.8841900000014502, 1e-07           
173             , 9.363199999987138, -10017.500000003565, 8.27602000000316, -1.6260700000034212, 31.295999999847446, 30.988000000453653, 33.007999999945525, 9.659600000017088, -11.205159999999603, -1.6260700000034212, 1e-07           
174             , 6.812900000020828, -6114.799999998866, 5.322850000002988, -2.191369999991061, 42.78799999979377, 42.57600000001638, 45.95300000020952, -11.792100000074246, -6.338669999998888, -2.191369999991061, 1e-07           
175             , 3.632399999987934, -982.0000000004825, 1.4819099999983238, -2.1523099999996855, 61.645000000165595, 61.55500000049052, 69.8870000004348, -29.146900000082134, -0.9978799999981955, -2.1523099999996855, 1e-07           
176             , 4.289499999990398, 110.4000000040628, 0.9941000000002892, -1.693399999998929, 94.44400000002685, 94.3520000001863, 113.51500000034154, -50.24530000008465, -0.5770500000014043, -1.693399999998929, 1e-07           
177             , 8.92360000000897, -2552.599999994243, 3.7240699999989415, -1.1499200000021637, 149.05100000017768, 148.83000000021073, 186.49900000000665, -81.70410000007955, -4.699749999999107, -1.1499200000021637, 1e-07           
178             , 5.028399999995603, -1393.000000007305, 2.0714700000017823, -1.6678900000011154, 84.76300000004322, 84.63900000033054, 113.40600000020463, -67.5090000000489, -2.9365700000014496, -1.6678900000011154, 1e-07           
179             , -31.562599999979124, 15806.40000000244, -17.20426000000226, -5.05219000000029, -411.7200000003374, -410.8689999998694, -502.0389999998987, 129.42379999991704, 23.078400000001167, -5.05219000000029, 1e-07           
180             , 1.7381000000024627, -1834.0000000094392, 1.52104000000243, -0.8003699999981073, 6.24700000007028, 6.190000000350082, 4.3720000003633075, 29.745199999903218, -4.477710000001626, -0.8003699999981073, 1e-07           
181             , 5.21770000001115, -5508.399999989422, 4.56777000000172, -1.721109999987952, 18.702999999842262, 18.53200000012656, 19.92100000014485, 26.862299999930173, -8.621430000002075, -1.721109999987952, 1e-07           
182             , 6.684900000011873, -6930.300000007605, 5.776670000002399, -2.610289999999821, 26.124999999987963, 25.907000000269242, 28.177000000462193, 8.444899999987543, -8.819030000001803, -2.610289999999821, 1e-07           
183             , 5.001599999998607, -4344.299999985424, 3.821509999999903, -3.0517299999879843, 33.88200000009611, 33.72700000003892, 37.65900000007871, -8.457000000017256, -4.70329000000231, -3.0517299999879843, 1e-07           
184             , 3.1602999999921777, -1196.8000000095458, 1.4931300000055325, -2.893619999999597, 47.79600000004436, 47.71500000000373, 57.343000000043 , -22.617100000066337, -0.7996700000009044, -2.893619999999597, 1e-07           
185             , 4.047900000019034, -750.6000000034874, 1.4468800000038557, -2.504099999994791, 74.55599999983687, 74.46000000022046, 96.05800000034304, -40.53910000009764, -0.910240000001443, -2.504099999994791, 1e-07           
186             , 7.91199999999187, -2958.500000005415, 3.715740000001869, -2.2804399999951097, 120.30299999965521, 120.10000000006738, 162.18900000031235, -67.72350000003314, -4.9654899999997815, -2.2804399999951097, 1e-07           
187             , 4.808699999997446, -1904.9999999865008, 2.3219800000025965, -3.2589399999970183, 71.29599999988746, 71.17100000009202, 103.47600000015778, -57.56290000005771, -4.007469999998438, -3.2589399999970183, 1e-07           
188             , -25.482599999987478, 13001.499999987233, -14.033200000001036, -6.48641999998964, -328.3110000001921, -327.62099999972264, -429.66599999971766, 106.45289999999808, 19.47092000000039, -6.48641999998964, 1e-07           
189             , 1.5856999999869226, -1686.7000000075905, 1.3956900000045709, -1.1474699999902693, 5.470999999701576, 5.41800000031234, 4.573000000340777, 17.83549999995193, -4.281779999999562, -1.1474699999902693, 1e-07           
190             , 3.268400000019933, -3287.0000000073674, 2.7639399999973557, -3.069049999988166, 14.503999999915251, 14.398000000026556, 16.174999999951645, 15.921699999948968, -6.225090000001703, -3.069049999988166, 1e-07           
191             , 3.8314000000080894, -3722.800000005577, 3.162440000000974, -4.7161499999899545, 19.223999999651298, 19.10200000010409, 21.546000000260968, 5.055700000033969, -5.497120000000529, -4.7161499999899545, 1e-07           
192             , 2.9647000000104784, -2427.8000000066413, 2.1775300000029945, -5.392530000002116, 22.59299999973763, 22.504000000145297, 25.932000000117306, -4.750500000039182, -2.7384499999994625, -5.392530000002116, 1e-07           
193             , 2.111599999993219, -965.8999999828666, 1.0966100000026764, -4.996120000003157, 29.102999999919277, 29.04700000028182, 36.164000000171725, -13.056100000019555, -0.46534000000108405, -4.996120000003157, 1e-07           
194             , 2.72780000001166, -907.1999999932245, 1.2139300000022641, -4.327619999994203, 43.39999999991573, 43.33100000031287, 58.547000000297444, -23.66340000004019, -0.8320300000017045, -4.327619999994203, 1e-07           
195             , 5.014000000018449, -2327.800000010427, 2.624310000004515, -4.166270000001416, 68.51899999993361, 68.38500000050374, 97.55599999994314, -39.65059999999632, -3.9951799999998414, -4.166270000001416, 1e-07           
196             , 3.330499999988634, -1823.7999999826116, 1.9083700000029764, -5.161689999987757, 40.78199999979493, 40.691000000037114, 62.96399999994318, -34.12229999999461, -4.430310000000208, -5.161689999987757, 1e-07           
197             , -14.10779999998918, 7164.599999995858, -7.749559999999101, -6.883359999990819, -182.32300000031734, -181.94099999979676, -252.03199999990213, 60.64719999990254, 9.844619999997695, -6.883359999990819, 1e-07           
