"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
97, 9.793290000000001e-01, -2.697004162919209e-03, 7.113852044018950e-05, 2.477159761295066e-02, -8.223959252188180e+03, -1.039397648126838e+04, 1.112213285003520e+03, 3.107579176764159e+03
98, 9.999159999999997e-01, -1.216907614987547e-03, 1.310063065199704e-05, 2.542916724681738e-02, -1.008994564914265e+04, -1.137825041900564e+04, 3.067373280528901e+02, 1.426912868305508e+03
99, 2.965208518154832e-01, -2.451290942447063e-02, 7.572284726960825e-04, 4.702972323444327e-03, 8.305756805870821e+05, 2.334206922231908e+04, 1.214558573581619e+05, 8.429900381756725e+05
100, 3.569550655825027e-01, -2.225936363757839e-02, 7.421056729774349e-04, 6.254803586699271e-03, 6.112809649895456e+05, 2.023782895659871e+04, 9.876134774746103e+04, 6.231750988985682e+05
101, 2.357521290884743e-01, -2.612922336771749e-02, 7.280033164523603e-04, 3.238162187248577e-03, 1.140663026281644e+06, 2.609684750419978e+04, 1.476417862480920e+05, 1.153017846809260e+06
102, 4.175395410127040e-01, -1.978663335835235e-02, 7.000299390808396e-04, 7.881448236048664e-03, 4.469160661447245e+05, 1.745325060716945e+04, 7.769032561016228e+04, 4.567071892395566e+05
103, 1.751367101156132e-01, -2.542482997858419e-02, 6.107429397139550e-04, 1.910439135981430e-03, 1.583440038568106e+06, 2.209162722408123e+04, 1.777276883486461e+05, 1.601298656225479e+06
104, 4.545162228688529e-01, 5.410532950813614e-02, -1.327367706682481e-03, 8.875972776266380e-03, -3.307341432442478e+05, 4.958329046805349e+04, 5.437966363895164e+04, 3.955628163205595e+05
105, 4.984927894006225e-01, -1.590821619020916e-02, 6.035416999354101e-04, 1.013622558133451e-02, 2.964216195337757e+05, 1.377901345098261e+04, 5.173323470809255e+04, 3.009853037387761e+05
106, 3.174664004060689e-01, 6.223769631419307e-02, -1.392904717007002e-03, 5.209485521021909e-03, -7.367946159536205e+05, 5.378806687163796e+04, 4.204300449798508e+04, 7.950417821045970e+05
107, 2.563717314105666e-01, 5.966322747630105e-02, -1.235838155060204e-03, 3.704937832847038e-03, -9.833566080018656e+05, 5.474051689915425e+04, 1.431337746848670e+04, 1.038491758188761e+06
108, 3.756940139235235e-01, 6.148861639262046e-02, -1.447529746847762e-03, 6.726117562433184e-03, -5.402955020780419e+05, 4.902730286670265e+04, 5.120951977067330e+04, 5.981563575592199e+05
109, 1.331764994043778e-01, 4.104774464364988e-02, -5.883221157102661e-04, 1.095791050166006e-03, -1.701726210097888e+06, 7.822017498741577e+04, -1.179570837671441e+04, 1.780102718587519e+06
110, 2.151334800925959e-01, 5.783655468666130e-02, -1.116926195045441e-03, 2.755869628209271e-03, -1.228705122750602e+06, 5.379365717059471e+04, -2.046861039980617e+04, 1.283151969388722e+06
111, 5.390438766469148e-01, -1.368862784268494e-02, 5.396747494382089e-04, 1.129336020936950e-02, 2.494978800451975e+05, 1.016762437779141e+04, 4.122196461075346e+04, 2.531323225969114e+05
112, 4.171750480094754e-01, 5.955090515447047e-02, -1.440901844908289e-03, 7.845461582745556e-03, -4.398298963496130e+05, 4.773949681671923e+04, 5.175686809288324e+04, 4.984365623945759e+05
113, 5.796417021609543e-01, -1.132772645559041e-02, 4.678905799955217e-04, 1.246806095440486e-02, 2.111762377940058e+05, 7.421692845161688e+03, 3.413264340341789e+04, 2.148861651436176e+05
114, 4.579843437613020e-01, -1.795374505174668e-02, 6.577074224521928e-04, 8.997916150833613e-03, 3.627727011318490e+05, 1.546238240308704e+04, 6.441810562258717e+04, 3.704365354868299e+05
115, 1.742940778216177e-01, 5.338799201502666e-02, -9.307970938988984e-04, 1.885107789385281e-03, -1.534719159007478e+06, 5.813060588470456e+04, -6.274571308664471e+04, 1.597785489845269e+06
116, 9.710402222722213e-02, -1.854828260701973e-02, 2.874003622277714e-04, 5.111609633007859e-04, 2.421057056603025e+06, -1.202306276088702e+04, 3.450247183798603e+05, 2.529040745503385e+06
117, 5.189776927250810e-01, 5.374781990726285e-02, -1.371567760438539e-03, 1.069330459276440e-02, -2.724849167008888e+05, 3.781347972841272e+04, 3.769376350161319e+04, 3.193248722762731e+05
118, 6.203287774626575e-01, -9.336529951387132e-03, 4.034275994069107e-04, 1.366159374104613e-02, 1.779178201999323e+05, 5.395479124815563e+03, 3.262102506451884e+04, 1.844464238609108e+05
119, 1.374487160305860e-01, -2.687496070271507e-02, 5.458547969597251e-04, 1.184520270163011e-03, 2.162559153869289e+06, -1.805132252945446e+04, 1.681540046292084e+05, 2.206391879714779e+06
120, 5.596390879087316e-01, 5.071766022575924e-02, -1.316917696627155e-03, 1.186196303886163e-02, -2.360180056010023e+05, 1.688445121360165e+04, 3.311352156316742e+04, 2.614300554720517e+05
121, 6.609822853382991e-01, -6.306392118220629e-03, 3.051565903084248e-04, 1.486932911517250e-02, 1.454724115568935e+05, 4.572813675369504e+03, 2.813656241267568e+04, 1.517213276398040e+05
122, 6.033990050359129e-01, 4.524296949904567e-02, -1.190088847874630e-03, 1.313998346726230e-02, -1.895037406221317e+05, 1.180954780461178e+04, 3.363913471603624e+04, 2.122578753190651e+05
123, 7.020096982075864e-01, -3.104764313728138e-03, 1.977897621596919e-04, 1.610280119882985e-02, 1.076429759356175e+05, 3.328877567256015e+03, 2.579772959043371e+04, 1.163766408111557e+05
124, 5.755684299531481e-02, -1.475369716714318e-02, 8.253228948278127e-05, 5.233533266495777e-05, 3.510457285960781e+06, 4.954840038760257e+05, 5.877768749351613e+05, 3.236045505013658e+06
125, 9.060053041110261e-02, 3.560010455124676e-02, -3.684524512148440e-04, 4.304193128271936e-04, -2.619902641274695e+06, 9.021706864275981e+04, -1.850590687056633e+05, 2.735276270822364e+06
126, 6.425578062521644e-01, 4.077421473719080e-02, -1.085574161632454e-03, 1.429892978733771e-02, -1.527968836586571e+05, 8.812054140732553e+03, 3.184667807625978e+04, 1.737074908995541e+05
127, 7.425667752705342e-01, -1.791555736957194e-03, 1.447855543918458e-04, 1.733707477024029e-02, 8.680001643667063e+04, 1.310744916719266e+03, 2.314188310312527e+04, 9.721420965706004e+04
128, 6.794566059190392e-01, 3.455943291319560e-02, -9.241785086109268e-04, 1.540521570515233e-02, -1.183421943408345e+05, 7.083572242976972e+03, 2.899205466283305e+04, 1.381802440923722e+05
129, 7.233806801009188e-01, 3.103955998920494e-02, -8.451544203922166e-04, 1.673623565344400e-02, -1.020480296175900e+05, 5.444481550099109e+03, 2.611479272948160e+04, 1.195097048542540e+05
130, 7.843483593006574e-01, 2.407658753467372e-03, 3.422336755835794e-07, 1.862073297878612e-02, 4.454300174257320e+04, 3.290234258779089e+02, 1.900278565462122e+04, 5.830351043574575e+04
131, 5.454676153968591e-02, 2.401897778836719e-02, -8.598415730563713e-05, 3.821055313000074e-05, -3.325527326515798e+06, -3.105937255119181e+05, 5.300374710639835e+04, 3.016796679806496e+06
132, 7.640261001531525e-01, 2.557854223220752e-02, -7.026873781632784e-04, 1.798298512891109e-02, -8.138660408407020e+04, 5.521814687218553e+03, 2.357814055789426e+04, 9.887764207340790e+04
133, 8.229285121732515e-01, 4.325459989557034e-03, -7.590583102586857e-05, 1.981868462949211e-02, 2.420501977138501e+04, -2.402267975786978e+03, 1.713247949307204e+04, 4.338242934164641e+04
134, 8.046576053101190e-01, 1.842731663649059e-02, -5.049555049531867e-04, 1.924277392172726e-02, -3.565068240941786e+04, 3.378480851780564e+02, 1.982631625930796e+04, 5.354909516338121e+04
135, 8.440268415923862e-01, 1.092677845198273e-02, -2.919821385145597e-04, 2.047535995769467e-02, -1.018514603278877e+04, -6.416691541354076e+02, 1.529953985726553e+04, 3.205279442278968e+04
136, 9.686534179528832e-01, 2.091075436509604e-03, -7.636087594458731e-05, 2.442796470133542e-02, -9.912570903814760e+03, -7.925277780515557e+03, 4.071079926074635e+03, 8.381175395841787e+03
137, 8.665347747378581e-01, 8.242087267910925e-03, -2.191256863912026e-04, 2.118373378398163e-02, -6.776727727366831e+03, -1.866445869491872e+03, 1.379055915560570e+04, 2.801479886097376e+04
138, 3.973268220538671e-01, -2.062832905729432e-02, 7.165431714146064e-04, 7.332065454152058e-03, 4.964959437470969e+05, 1.837973984014509e+04, 8.447827702821951e+04, 5.070911373678505e+05
139, 4.066700436456092e-01, -2.659212938035235e-03, 2.372070044830831e-04, 7.576026602656858e-03, 2.668807076057455e+05, 2.613010471260853e+04, 1.028128338357232e+05, 3.166113832425124e+05
140, 4.269223569321594e-01, -1.818438232455170e-03, 2.141784429425484e-04, 8.129489486777013e-03, 2.364669509125487e+05, 2.552959503407524e+04, 9.350710497628778e+04, 2.819022575808640e+05
141, 4.160748881743896e-01, 1.536167498665046e-02, -2.482617369805626e-04, 7.825143741441254e-03, 5.462382183954221e+04, 3.354459720745142e+04, 1.034841262636870e+05, 2.080389176700480e+05
142, 3.957310814013349e-01, 1.449346633372025e-02, -2.191161850766784e-04, 7.272423888311068e-03, 6.686049274386525e+04, 3.451599704537775e+04, 1.136899821636009e+05, 2.296689238434950e+05
143, 4.363670743873385e-01, 1.618778283684456e-02, -2.770895524449538e-04, 8.382427176223367e-03, 4.118924263908041e+04, 3.280126271262798e+04, 9.454211965387239e+04, 1.892701977645584e+05
144, 4.051964901703583e-01, 3.152846174489180e-02, -6.774958502949280e-04, 7.523936389815771e-03, -1.338886637275213e+05, 3.831229944402465e+04, 1.035281380607235e+05, 2.693055387445439e+05
145, 3.848128369641440e-01, 3.076195860089444e-02, -6.451828247252372e-04, 6.973759251333309e-03, -1.406026028741566e+05, 4.129345189725565e+04, 1.073586134462131e+05, 2.814065782205139e+05
146, 3.753524496752737e-01, 1.356864764978193e-02, -1.894074579376467e-04, 6.725532421252978e-03, 8.463813111549222e+04, 3.793184698429128e+04, 1.241111128859234e+05, 2.525782063925432e+05
147, 3.644174013940734e-01, 2.988650014044099e-02, -6.107263006338205e-04, 6.430410162044787e-03, -1.457406003298552e+05, 4.645532904369649e+04, 1.233299507364181e+05, 3.126985485453243e+05
148, 3.550135000019953e-01, 1.257060385176059e-02, -1.588110194145086e-04, 6.186849740635511e-03, 9.736615149976393e+04, 3.904697253989671e+04, 1.356342160574191e+05, 2.774665545549510e+05
149, 3.439974530424352e-01, 2.973248607093197e-02, -5.947515176581538e-04, 5.893745494489412e-03, -1.642667321937800e+05, 4.736736026293233e+04, 1.283543739784665e+05, 3.326986179225764e+05
150, 3.345561888412470e-01, 1.175188509203232e-02, -1.338638256087084e-04, 5.653123059150176e-03, 1.154257509669183e+05, 4.058741342995827e+04, 1.464753235475258e+05, 3.023588239140796e+05
151, 3.236084717278476e-01, 2.848486348453910e-02, -5.512453573664305e-04, 5.366850374461301e-03, -1.686888470626527e+05, 5.117501838031755e+04, 1.384708316776912e+05, 3.536054358031992e+05
152, 3.143303895010669e-01, 1.091173967532593e-02, -1.096459437178514e-04, 5.134251313555311e-03, 1.362025415710082e+05, 4.415843895098459e+04, 1.588461610059701e+05, 3.307575067817263e+05
153, 3.032408574155243e-01, 2.754867888033673e-02, -5.161497597325446e-04, 4.849767625147440e-03, -1.794836657044863e+05, 5.432310814050352e+04, 1.495113534857295e+05, 3.795789598757303e+05
154, 2.939539777652365e-01, 1.001939702657499e-02, -8.538193039038554e-05, 4.621229192827821e-03, 1.546736176124553e+05, 4.706781562212361e+04, 1.727610623572038e+05, 3.618902420474213e+05
155, 2.828296372549853e-01, 2.713221285243355e-02, -4.939016237016445e-04, 4.341832952599283e-03, -1.948009024131589e+05, 5.912948663474218e+04, 1.614277165310773e+05, 4.107508650505434e+05
156, 2.733885992048811e-01, 9.103917276476371e-03, -6.187160944854650e-05, 4.114410672081178e-03, 1.762581187059463e+05, 4.994132594793547e+04, 1.879359987850712e+05, 3.965295584064817e+05
157, 2.624180713305175e-01, 2.586783801484984e-02, -4.517579889628543e-04, 3.845501152718916e-03, -2.127395457080832e+05, 6.610830355354873e+04, 1.768254860622884e+05, 4.503611141323104e+05
158, 2.529513838477514e-01, 8.525500588357842e-03, -4.779240475846399e-05, 3.622697588819615e-03, 1.961271467658586e+05, 5.296960929103336e+04, 2.057342426591975e+05, 4.356608714884436e+05
159, 2.420041420646534e-01, 2.497529901970493e-02, -4.184871101952121e-04, 3.361876803889280e-03, -2.392155433246389e+05, 6.874834219927539e+04, 1.923448183924315e+05, 4.927756806465356e+05
160, 2.324783601726384e-01, 7.702711831663829e-03, -2.954361273883693e-05, 3.143765561698493e-03, 2.224637582372063e+05, 5.662246827789478e+04, 2.267501522335580e+05, 4.828725086470914e+05
161, 2.215823706828724e-01, 2.397561874309202e-02, -3.831833341763127e-04, 2.892428769470228e-03, -2.680381489262158e+05, 7.522589705731493e+04, 2.112434943203625e+05, 5.443578426326672e+05
162, 2.121325116669503e-01, 6.410468166972463e-03, -3.051878175532353e-06, 2.682996955286980e-03, 2.554534304572158e+05, 5.860622010862640e+04, 2.517765922715877e+05, 5.406612931268476e+05
163, 2.011663456335072e-01, 2.296567693903760e-02, -3.477825861064362e-04, 2.439393466151878e-03, -3.070135749681249e+05, 7.814741043915821e+04, 2.310167795596030e+05, 6.015180749007217e+05
164, 1.916646013664415e-01, 6.122736612156312e-03, -2.180852254812457e-07, 2.236458842610133e-03, 2.824508198098893e+05, 6.284505257230625e+04, 2.824423924124437e+05, 6.060705512815046e+05
165, 3.255525538590951e-01, -6.161437508139599e-03, 3.175979108145326e-04, 5.428277090973171e-03, 4.226163969577812e+05, 3.209334352232648e+04, 1.432984074208936e+05, 4.844027142182512e+05
166, 2.646894229772289e-01, -8.340504830647766e-03, 3.460779035331257e-04, 3.910778430915292e-03, 5.846270491077895e+05, 3.689208173205551e+04, 1.848089653660449e+05, 6.607806059538736e+05
167, 1.807269235733196e-01, 2.189447289239244e-02, -3.109810686529658e-04, 2.004505322684223e-03, -3.620023094405357e+05, 8.058940801820398e+04, 2.576089721418879e+05, 6.792179020572682e+05
168, 1.712197766160248e-01, 5.003864197072673e-03, 1.738545212061979e-05, 1.810549520532391e-03, 3.084690975904317e+05, 7.027589848985098e+04, 3.263332846847365e+05, 6.947730930816809e+05
169, 1.602426840849283e-01, 2.138865999024500e-02, -2.846820835781822e-04, 1.590594658451427e-03, -4.287854158806563e+05, 8.123620114868911e+04, 2.831332319740623e+05, 7.620890748656230e+05
170, 2.037692397099820e-01, -1.034914625906224e-02, 3.461842211465955e-04, 2.505768912080792e-03, 8.197701165128148e+05, 3.268866385421857e+04, 2.386511470379692e+05, 9.204969815536168e+05
171, 2.916999805213980e-01, 4.426040597783516e-02, -9.152612589100994e-04, 4.560508229956794e-03, -5.189140439056503e+05, 6.391186597008433e+04, 1.087339561469820e+05, 6.220758266481451e+05
172, 1.507262204414042e-01, 4.193183306689322e-03, 2.649980939309217e-05, 1.407259550224559e-03, 3.427404032005455e+05, 1.040234045573937e+05, 3.740173959957115e+05, 7.852017928347121e+05
173, 3.537537244957117e-01, 4.827211817019209e-02, -1.078830734330466e-03, 6.146460464908896e-03, -4.307740903435330e+05, 5.226616684063427e+04, 8.871313244590518e+04, 5.145949567708619e+05
174, 1.397136229741799e-01, 2.099975488326074e-02, -2.592361122774095e-04, 1.202736922010991e-03, -5.614304346875875e+05, 8.723979208103678e+04, 3.140025696866763e+05, 9.028640640624714e+05
175, 1.295462050553768e-01, 2.895094104153282e-03, 4.103440970999775e-05, 1.019138900359090e-03, 4.259978256925590e+05, 9.339528088808633e+04, 4.441483140581576e+05, 9.485227210421617e+05
176, 1.191521560648285e-01, 2.012333268731761e-02, -2.189027058611122e-04, 8.423005805458185e-04, -7.741736682657086e+05, 1.152866038253818e+05, 3.454082254628134e+05, 1.126217982673796e+06
177, 1.080886766339152e-01, -1.434166340284627e-05, 6.940372782102219e-05, 6.615464512944735e-04, 6.442097953952859e+05, 7.564411995753599e+04, 5.290487843721703e+05, 1.201181664973567e+06
178, 2.290595953533373e-01, 4.112395025010222e-02, -7.684182088243750e-04, 3.064065765506105e-03, -7.141967119769213e+05, 7.299204032035606e+04, 1.168463976080579e+05, 8.211446001035784e+05
179, 3.459241453068500e-01, -5.280118655732408e-03, 2.999936083997478e-04, 5.955858362425940e-03, 3.777025588137133e+05, 3.024812092651848e+04, 1.323802131404313e+05, 4.368325419791096e+05
180, 2.852249784506570e-01, -7.661783836368256e-03, 3.401584685761348e-04, 4.411918334624718e-03, 5.258504562809976e+05, 3.574165396185467e+04, 1.685159763915170e+05, 5.948085198679067e+05
181, 3.956004076773577e-01, 4.825303664474071e-02, -1.116857866439877e-03, 7.260697652862692e-03, -3.522781176405359e+05, 4.810752103837276e+04, 8.264471905123966e+04, 4.331619304700622e+05
182, 3.863679605568167e-01, -3.541830668292296e-03, 2.599420157614223e-04, 7.027488275875532e-03, 3.004477612209637e+05, 2.778850145473626e+04, 1.118426626486102e+05, 3.526729316088638e+05
183, 7.630071944130284e-01, -1.548926792038406e-04, 8.738556811445692e-05, 1.796365581831931e-02, 7.436785657243201e+04, 5.309901525865523e+02, 2.186653933144411e+04, 8.581646119502054e+04
184, 7.221157439895679e-01, -2.378248353096834e-03, 1.694858714701848e-04, 1.671298044719569e-02, 9.724986589218531e+04, 2.489657278599881e+03, 2.465422655269369e+04, 1.068214429978196e+05
185, 6.813485251706484e-01, -5.021231020435771e-03, 2.615116562187691e-04, 1.547991916634111e-02, 1.245038844396298e+05, 3.744692016115991e+03, 2.646582115359914e+04, 1.318504505571233e+05
186, 6.700515383077217e-01, 1.201559085954784e-02, -2.447683626350038e-04, 1.513219139949983e-02, 2.142849090162091e+04, 4.527620531812147e+03, 2.997905423860629e+04, 6.229457593901953e+04
187, 6.507435809377459e-01, 9.729116975690866e-03, -1.689541068998143e-04, 1.455564667963566e-02, 4.357220448378457e+04, 4.708476440993566e+03, 3.032536860132173e+04, 7.203402862958686e+04
188, 6.585979388149935e-01, 2.856639275659097e-02, -7.330075586506027e-04, 1.478200835832517e-02, -7.991789316153247e+04, 4.018634205382977e+03, 3.383920381946993e+04, 1.078225741065360e+05
189, 6.914406051337542e-01, 1.521813650601616e-02, -3.502178923349171e-04, 1.577446098050049e-02, 1.231027513150379e+03, 5.715546110069252e+03, 2.979353844819731e+04, 5.975559086899699e+04
190, 6.408433115336621e-01, -8.305143901364878e-03, 3.690730160191519e-04, 1.426944788197431e-02, 1.649181945808315e+05, 5.321757474418959e+03, 3.038184747557429e+04, 1.707725076268933e+05
191, 5.999775325053320e-01, -1.017160259890958e-02, 4.314364701873798e-04, 1.306248863920550e-02, 1.930350528428988e+05, 6.476710228421201e+03, 3.190275476399498e+04, 1.971678428273414e+05
192, 5.887615421182162e-01, 6.916094978191102e-03, -6.459168903419884e-05, 1.272547436647257e-02, 7.414925312106014e+04, 8.639585984367150e+03, 3.678265696502792e+04, 9.850569476932783e+04
193, 5.684052132177062e-01, 5.721124610699631e-03, -2.369372756432515e-05, 1.213276398597260e-02, 9.450942830516974e+04, 1.180561165171431e+04, 3.967815524793513e+04, 1.146182590365311e+05
